rows,mode,workload,engine,block,run,elapsed_ms,cpu_ms,output_rows,validated,execute_roundtrip_ms,fetch_dataframe_ms,query_id,server_total_ms,server_compilation_ms,server_execution_ms,server_provisioning_queue_ms,server_overload_queue_ms,server_bytes_scanned
100000,warehouse,groupby,snowflake,2,7,85.384583,2.255,50,True,84.8285,0.556083,01c6f1d2-0001-fe0c-0001-9ade000af996,57.0,38.0,19.0,0.0,0.0,973312.0
100000,warehouse,groupby,snowflake,2,8,81.778084,2.771,50,True,80.897875,0.880209,01c6f1d2-0001-fcf8-0001-9ade000aa49a,56.0,37.0,19.0,0.0,0.0,973312.0
100000,warehouse,groupby,snowflake,2,9,79.53575,2.264,50,True,78.953792,0.581958,01c6f1d2-0001-fe0c-0001-9ade000af99a,53.0,36.0,17.0,0.0,0.0,973312.0
100000,warehouse,groupby,snowflake,2,10,159.81725,2.116,50,True,159.240833,0.576417,01c6f1d2-0001-fcf8-0001-9ade000aa49e,55.0,37.0,18.0,0.0,0.0,973312.0
10000000,memory,groupby,pandas,2,6,60.269833,60.271,50,True,,,,,,,,,
10000000,memory,groupby,pandas,2,7,60.396875,60.395,50,True,,,,,,,,,
10000000,memory,groupby,pandas,2,8,60.125208,60.117,50,True,,,,,,,,,
10000000,memory,groupby,pandas,2,9,59.966416,59.973,50,True,,,,,,,,,
10000000,memory,groupby,pandas,2,10,65.440334,65.378,50,True,,,,,,,,,
10000000,memory,groupby,duckdb,2,6,13.406917,51.457,50,True,,,,,,,,,
10000000,memory,groupby,duckdb,2,7,14.086375,53.914,50,True,,,,,,,,,
10000000,memory,groupby,duckdb,2,8,13.634167,52.68,50,True,,,,,,,,,
10000000,memory,groupby,duckdb,2,9,14.261458,55.404,50,True,,,,,,,,,
10000000,memory,groupby,duckdb,2,10,13.682,52.535,50,True,,,,,,,,,
1000000,parquet,clean_derive,duckdb,2,6,8.095791,23.452,1000000,True,,,,,,,,,
1000000,parquet,clean_derive,duckdb,2,7,7.715333,22.757,1000000,True,,,,,,,,,
1000000,parquet,clean_derive,duckdb,2,8,7.988583,23.435,1000000,True,,,,,,,,,
1000000,parquet,clean_derive,duckdb,2,9,7.753417,22.7,1000000,True,,,,,,,,,
1000000,parquet,clean_derive,duckdb,2,10,7.818875,22.895,1000000,True,,,,,,,,,
1000000,parquet,clean_derive,pandas,2,6,8.812,19.54,1000000,True,,,,,,,,,
1000000,parquet,clean_derive,pandas,2,7,8.173833,18.72,1000000,True,,,,,,,,,
1000000,parquet,clean_derive,pandas,2,8,8.686458,19.785,1000000,True,,,,,,,,,
1000000,parquet,clean_derive,pandas,2,9,9.126583,20.198,1000000,True,,,,,,,,,
1000000,parquet,clean_derive,pandas,2,10,8.361125,18.808,1000000,True,,,,,,,,,
1000000,warehouse,groupby,snowflake,2,6,95.450291,2.288,50,True,94.768625,0.681666,01c6f1d2-0001-fe0c-0001-9ade000af9a6,71.0,40.0,31.0,0.0,0.0,7627264.0
1000000,warehouse,groupby,snowflake,2,7,104.15175,2.414,50,True,103.507459,0.644291,01c6f1d2-0001-fcf8-0001-9ade000aa4a2,74.0,40.0,34.0,0.0,0.0,7627264.0
1000000,warehouse,groupby,snowflake,2,8,150.116875,3.268,50,True,148.957667,1.159208,01c6f1d2-0001-fe0c-0001-9ade000af9aa,68.0,36.0,32.0,0.0,0.0,7627264.0
1000000,warehouse,groupby,snowflake,2,9,100.087,3.104,50,True,99.127334,0.959666,01c6f1d2-0001-fe0c-0001-9ade000af9ae,69.0,36.0,33.0,0.0,0.0,7627264.0
1000000,warehouse,groupby,snowflake,2,10,186.859542,6.133,50,True,184.382708,2.476834,01c6f1d2-0001-fe0c-0001-9ade000af9b2,68.0,36.0,32.0,0.0,0.0,7627264.0
10000000,parquet,join_groupby,duckdb,2,6,43.9195,163.247,200,True,,,,,,,,,
10000000,parquet,join_groupby,duckdb,2,7,43.266125,160.691,200,True,,,,,,,,,
10000000,parquet,join_groupby,duckdb,2,8,42.926167,159.532,200,True,,,,,,,,,
10000000,parquet,join_groupby,duckdb,2,9,42.746625,158.869,200,True,,,,,,,,,
10000000,parquet,join_groupby,duckdb,2,10,43.275083,160.04,200,True,,,,,,,,,
10000000,parquet,join_groupby,pandas,2,6,361.720416,460.937,200,True,,,,,,,,,
10000000,parquet,join_groupby,pandas,2,7,364.884042,447.466,200,True,,,,,,,,,
10000000,parquet,join_groupby,pandas,2,8,355.907083,438.954,200,True,,,,,,,,,
10000000,parquet,join_groupby,pandas,2,9,345.157042,420.957,200,True,,,,,,,,,
10000000,parquet,join_groupby,pandas,2,10,350.083708,426.646,200,True,,,,,,,,,
100000,parquet,join_groupby,pandas,2,6,7.127958,7.932,200,True,,,,,,,,,
100000,parquet,join_groupby,pandas,2,7,7.00125,7.731,200,True,,,,,,,,,
100000,parquet,join_groupby,pandas,2,8,6.896167,7.646,200,True,,,,,,,,,
100000,parquet,join_groupby,pandas,2,9,7.010458,7.778,200,True,,,,,,,,,
100000,parquet,join_groupby,pandas,2,10,6.979625,7.723,200,True,,,,,,,,,
100000,parquet,join_groupby,duckdb,2,6,4.343875,4.483,200,True,,,,,,,,,
100000,parquet,join_groupby,duckdb,2,7,4.25375,6.027,200,True,,,,,,,,,
100000,parquet,join_groupby,duckdb,2,8,4.124833,4.248,200,True,,,,,,,,,
100000,parquet,join_groupby,duckdb,2,9,4.07475,4.204,200,True,,,,,,,,,
100000,parquet,join_groupby,duckdb,2,10,4.0715,4.182,200,True,,,,,,,,,
10000000,memory,join_groupby,duckdb,2,6,37.552875,141.558,200,True,,,,,,,,,
10000000,memory,join_groupby,duckdb,2,7,37.220208,140.502,200,True,,,,,,,,,
10000000,memory,join_groupby,duckdb,2,8,37.024375,140.116,200,True,,,,,,,,,
10000000,memory,join_groupby,duckdb,2,9,37.072542,140.18,200,True,,,,,,,,,
10000000,memory,join_groupby,duckdb,2,10,36.872334,139.828,200,True,,,,,,,,,
10000000,memory,join_groupby,pandas,2,6,325.602042,325.353,200,True,,,,,,,,,
10000000,memory,join_groupby,pandas,2,7,318.471917,318.441,200,True,,,,,,,,,
10000000,memory,join_groupby,pandas,2,8,315.601,315.578,200,True,,,,,,,,,
10000000,memory,join_groupby,pandas,2,9,314.092292,314.058,200,True,,,,,,,,,
10000000,memory,join_groupby,pandas,2,10,318.025791,318.005,200,True,,,,,,,,,
10000000,warehouse,join_groupby,snowflake,2,6,197.172542,6.495,200,True,194.426917,2.745625,01c6f1d2-0001-fe0c-0001-9ade000af9be,154.0,44.0,110.0,0.0,0.0,226648576.0
10000000,warehouse,join_groupby,snowflake,2,7,225.217917,6.214,200,True,222.729667,2.48825,01c6f1d2-0001-fcf8-0001-9ade000aa4a6,186.0,60.0,126.0,0.0,0.0,226648576.0
10000000,warehouse,join_groupby,snowflake,2,8,170.830292,2.376,200,True,170.178417,0.651875,01c6f1d2-0001-fe0c-0001-9ade000af9c2,138.0,43.0,95.0,0.0,0.0,226648576.0
10000000,warehouse,join_groupby,snowflake,2,9,250.206917,3.746,200,True,248.792584,1.414333,01c6f1d2-0001-fcf8-0001-9ade000aa4aa,178.0,73.0,105.0,0.0,0.0,235083651.0
10000000,warehouse,join_groupby,snowflake,2,10,661.193167,15.247,200,True,624.395625,36.797542,01c6f1d2-0001-fcf8-0001-9ade000aa4ae,585.0,479.0,106.0,0.0,0.0,215970304.0
100000,warehouse,join_groupby,snowflake,2,6,118.066333,3.546,200,True,116.930375,1.135958,01c6f1d2-0001-fe0c-0001-9ade000af9ca,78.0,44.0,34.0,0.0,0.0,1211904.0
100000,warehouse,join_groupby,snowflake,2,7,110.993541,3.442,200,True,109.92,1.073541,01c6f1d2-0001-fe0c-0001-9ade000af9ce,75.0,42.0,33.0,0.0,0.0,1211904.0
100000,warehouse,join_groupby,snowflake,2,8,193.769958,6.527,200,True,191.443,2.326958,01c6f1d2-0001-fcf8-0001-9ade000aa4b6,79.0,44.0,35.0,0.0,0.0,1211904.0
100000,warehouse,join_groupby,snowflake,2,9,116.642791,2.294,200,True,116.097541,0.54525,01c6f1d2-0001-fcf8-0001-9ade000aa4ba,77.0,46.0,31.0,0.0,0.0,1211904.0
100000,warehouse,join_groupby,snowflake,2,10,443.169292,5.95,200,True,440.967333,2.201959,01c6f1d2-0001-fe0c-0001-9ade000af9d2,104.0,70.0,34.0,0.0,0.0,1211904.0
100000,memory,groupby,duckdb,2,6,1.050458,1.313,50,True,,,,,,,,,
100000,memory,groupby,duckdb,2,7,0.993875,1.18,50,True,,,,,,,,,
100000,memory,groupby,duckdb,2,8,0.889083,1.084,50,True,,,,,,,,,
100000,memory,groupby,duckdb,2,9,0.939083,1.152,50,True,,,,,,,,,
100000,memory,groupby,duckdb,2,10,0.944625,1.13,50,True,,,,,,,,,
100000,memory,groupby,pandas,2,6,1.673875,1.685,50,True,,,,,,,,,
100000,memory,groupby,pandas,2,7,1.525416,1.53,50,True,,,,,,,,,
100000,memory,groupby,pandas,2,8,1.7685,1.773,50,True,,,,,,,,,
100000,memory,groupby,pandas,2,9,2.043542,2.052,50,True,,,,,,,,,
100000,memory,groupby,pandas,2,10,1.861916,1.869,50,True,,,,,,,,,
1000000,memory,filter_project,pandas,2,6,1.88925,1.9,198279,True,,,,,,,,,
1000000,memory,filter_project,pandas,2,7,2.031167,2.042,198279,True,,,,,,,,,
1000000,memory,filter_project,pandas,2,8,1.969334,1.977,198279,True,,,,,,,,,
1000000,memory,filter_project,pandas,2,9,1.679708,1.688,198279,True,,,,,,,,,
1000000,memory,filter_project,pandas,2,10,2.189584,2.186,198279,True,,,,,,,,,
1000000,memory,filter_project,duckdb,2,6,1.668375,3.855,198279,True,,,,,,,,,
1000000,memory,filter_project,duckdb,2,7,1.60825,4.023,198279,True,,,,,,,,,
1000000,memory,filter_project,duckdb,2,8,1.589292,3.959,198279,True,,,,,,,,,
1000000,memory,filter_project,duckdb,2,9,1.517916,3.87,198279,True,,,,,,,,,
1000000,memory,filter_project,duckdb,2,10,1.481041,3.662,198279,True,,,,,,,,,
10000000,memory,clean_derive,duckdb,2,6,36.245125,115.76,10000000,True,,,,,,,,,
10000000,memory,clean_derive,duckdb,2,7,35.799,114.321,10000000,True,,,,,,,,,
10000000,memory,clean_derive,duckdb,2,8,35.983875,115.433,10000000,True,,,,,,,,,
10000000,memory,clean_derive,duckdb,2,9,36.208208,115.033,10000000,True,,,,,,,,,
10000000,memory,clean_derive,duckdb,2,10,35.830625,114.912,10000000,True,,,,,,,,,
10000000,memory,clean_derive,pandas,2,6,27.325375,27.335,10000000,True,,,,,,,,,
10000000,memory,clean_derive,pandas,2,7,26.683958,26.696,10000000,True,,,,,,,,,
10000000,memory,clean_derive,pandas,2,8,27.072458,27.077,10000000,True,,,,,,,,,
10000000,memory,clean_derive,pandas,2,9,29.461792,29.424,10000000,True,,,,,,,,,
10000000,memory,clean_derive,pandas,2,10,26.653208,26.663,10000000,True,,,,,,,,,
1000000,parquet,join_groupby,duckdb,2,6,7.567333,18.786,200,True,,,,,,,,,
1000000,parquet,join_groupby,duckdb,2,7,7.598458,22.015,200,True,,,,,,,,,
1000000,parquet,join_groupby,duckdb,2,8,7.422625,18.539,200,True,,,,,,,,,
1000000,parquet,join_groupby,duckdb,2,9,7.781584,19.693,200,True,,,,,,,,,
1000000,parquet,join_groupby,duckdb,2,10,7.75775,19.634,200,True,,,,,,,,,
1000000,parquet,join_groupby,pandas,2,6,31.929375,39.974,200,True,,,,,,,,,
1000000,parquet,join_groupby,pandas,2,7,30.997041,38.837,200,True,,,,,,,,,
1000000,parquet,join_groupby,pandas,2,8,31.057292,39.105,200,True,,,,,,,,,
1000000,parquet,join_groupby,pandas,2,9,30.543458,38.236,200,True,,,,,,,,,
1000000,parquet,join_groupby,pandas,2,10,31.077625,38.945,200,True,,,,,,,,,
10000000,parquet,join_groupby,pandas,3,11,362.686875,441.883,200,True,,,,,,,,,
10000000,parquet,join_groupby,pandas,3,12,350.978375,431.598,200,True,,,,,,,,,
10000000,parquet,join_groupby,pandas,3,13,345.698584,426.664,200,True,,,,,,,,,
10000000,parquet,join_groupby,pandas,3,14,348.5365,423.689,200,True,,,,,,,,,
10000000,parquet,join_groupby,pandas,3,15,343.067416,425.409,200,True,,,,,,,,,
10000000,parquet,join_groupby,duckdb,3,11,43.054583,159.261,200,True,,,,,,,,,
10000000,parquet,join_groupby,duckdb,3,12,43.4165,160.922,200,True,,,,,,,,,
10000000,parquet,join_groupby,duckdb,3,13,42.713125,158.551,200,True,,,,,,,,,
10000000,parquet,join_groupby,duckdb,3,14,43.071916,160.084,200,True,,,,,,,,,
10000000,parquet,join_groupby,duckdb,3,15,42.786875,160.264,200,True,,,,,,,,,
1000000,parquet,filter_project,duckdb,3,11,6.01675,19.35,198279,True,,,,,,,,,
1000000,parquet,filter_project,duckdb,3,12,6.09075,19.92,198279,True,,,,,,,,,
1000000,parquet,filter_project,duckdb,3,13,5.901541,17.536,198279,True,,,,,,,,,
1000000,parquet,filter_project,duckdb,3,14,6.06875,18.126,198279,True,,,,,,,,,
1000000,parquet,filter_project,duckdb,3,15,5.640667,16.982,198279,True,,,,,,,,,
1000000,parquet,filter_project,pandas,3,11,7.355959,21.268,198279,True,,,,,,,,,
1000000,parquet,filter_project,pandas,3,12,7.309292,21.052,198279,True,,,,,,,,,
1000000,parquet,filter_project,pandas,3,13,7.435584,21.55,198279,True,,,,,,,,,
1000000,parquet,filter_project,pandas,3,14,8.220833,22.885,198279,True,,,,,,,,,
1000000,parquet,filter_project,pandas,3,15,8.083917,22.283,198279,True,,,,,,,,,
1000000,warehouse,groupby,snowflake,3,11,1048.767834,3.238,50,True,1047.7425,1.025334,01c6f1d2-0001-fe0c-0001-9ade000af9da,743.0,706.0,37.0,0.0,0.0,7627264.0
1000000,warehouse,groupby,snowflake,3,12,96.542666,5.041,50,True,94.796625,1.746041,01c6f1d3-0001-fcf8-0001-9ade000aa4c2,71.0,38.0,33.0,0.0,0.0,7627264.0
1000000,warehouse,groupby,snowflake,3,13,168.721667,6.08,50,True,165.906417,2.81525,01c6f1d3-0001-fe0c-0001-9ade000af9de,125.0,87.0,38.0,0.0,0.0,7627264.0
1000000,warehouse,groupby,snowflake,3,14,179.195625,5.934,50,True,176.917208,2.278417,01c6f1d3-0001-fe0c-0001-9ade000af9e2,96.0,60.0,36.0,0.0,0.0,7627264.0
1000000,warehouse,groupby,snowflake,3,15,118.491459,3.172,50,True,117.419,1.072459,01c6f1d3-0001-fcf8-0001-9ade000aa4c6,67.0,34.0,33.0,0.0,0.0,7627264.0
10000000,parquet,clean_derive,duckdb,3,11,64.031459,223.203,10000000,True,,,,,,,,,
10000000,parquet,clean_derive,duckdb,3,12,63.325542,221.026,10000000,True,,,,,,,,,
10000000,parquet,clean_derive,duckdb,3,13,64.500334,223.569,10000000,True,,,,,,,,,
10000000,parquet,clean_derive,duckdb,3,14,64.7825,225.547,10000000,True,,,,,,,,,
10000000,parquet,clean_derive,duckdb,3,15,69.130792,235.29,10000000,True,,,,,,,,,
10000000,parquet,clean_derive,pandas,3,11,72.9045,183.049,10000000,True,,,,,,,,,
10000000,parquet,clean_derive,pandas,3,12,72.606333,179.157,10000000,True,,,,,,,,,
10000000,parquet,clean_derive,pandas,3,13,75.212583,186.623,10000000,True,,,,,,,,,
10000000,parquet,clean_derive,pandas,3,14,84.013625,203.477,10000000,True,,,,,,,,,
10000000,parquet,clean_derive,pandas,3,15,78.116792,186.456,10000000,True,,,,,,,,,
100000,warehouse,join_groupby,snowflake,3,11,138.162917,6.034,200,True,135.771375,2.391542,01c6f1d3-0001-fcf8-0001-9ade000aa4ce,94.0,57.0,37.0,0.0,0.0,1211904.0
100000,warehouse,join_groupby,snowflake,3,12,221.072209,6.095,200,True,218.761834,2.310375,01c6f1d3-0001-fe0c-0001-9ade000af9ea,132.0,95.0,37.0,0.0,0.0,1211904.0
100000,warehouse,join_groupby,snowflake,3,13,182.888209,2.853,200,True,182.094417,0.793792,01c6f1d3-0001-fe0c-0001-9ade000af9ee,113.0,78.0,35.0,0.0,0.0,1211904.0
100000,warehouse,join_groupby,snowflake,3,14,138.479583,2.23,200,True,137.929541,0.550042,01c6f1d3-0001-fcf8-0001-9ade000aa4d2,84.0,50.0,34.0,0.0,0.0,1211904.0
100000,warehouse,join_groupby,snowflake,3,15,155.92425,2.238,200,True,155.373542,0.550708,01c6f1d3-0001-fe0c-0001-9ade000af9f2,104.0,67.0,37.0,0.0,0.0,1211904.0
10000000,memory,join_groupby,pandas,3,11,345.556417,344.903,200,True,,,,,,,,,
10000000,memory,join_groupby,pandas,3,12,320.671208,320.643,200,True,,,,,,,,,
10000000,memory,join_groupby,pandas,3,13,315.350459,315.327,200,True,,,,,,,,,
10000000,memory,join_groupby,pandas,3,14,313.315167,313.28,200,True,,,,,,,,,
10000000,memory,join_groupby,pandas,3,15,312.803416,312.78,200,True,,,,,,,,,
10000000,memory,join_groupby,duckdb,3,11,37.34625,141.701,200,True,,,,,,,,,
10000000,memory,join_groupby,duckdb,3,12,37.04375,140.687,200,True,,,,,,,,,
10000000,memory,join_groupby,duckdb,3,13,37.17325,139.887,200,True,,,,,,,,,
10000000,memory,join_groupby,duckdb,3,14,38.114417,143.453,200,True,,,,,,,,,
10000000,memory,join_groupby,duckdb,3,15,37.532,142.128,200,True,,,,,,,,,
1000000,memory,join_groupby,duckdb,3,11,6.3395,16.871,200,True,,,,,,,,,
1000000,memory,join_groupby,duckdb,3,12,6.416875,16.522,200,True,,,,,,,,,
1000000,memory,join_groupby,duckdb,3,13,6.406167,18.179,200,True,,,,,,,,,
1000000,memory,join_groupby,duckdb,3,14,6.39875,17.987,200,True,,,,,,,,,
1000000,memory,join_groupby,duckdb,3,15,6.086,16.331,200,True,,,,,,,,,
1000000,memory,join_groupby,pandas,3,11,27.590541,27.599,200,True,,,,,,,,,
1000000,memory,join_groupby,pandas,3,12,26.945834,26.942,200,True,,,,,,,,,
1000000,memory,join_groupby,pandas,3,13,27.019125,27.025,200,True,,,,,,,,,
1000000,memory,join_groupby,pandas,3,14,30.232667,30.037,200,True,,,,,,,,,
1000000,memory,join_groupby,pandas,3,15,29.629167,29.621,200,True,,,,,,,,,
10000000,parquet,groupby,duckdb,3,11,29.580625,111.289,50,True,,,,,,,,,
10000000,parquet,groupby,duckdb,3,12,28.270834,106.254,50,True,,,,,,,,,
10000000,parquet,groupby,duckdb,3,13,27.560625,103.951,50,True,,,,,,,,,
10000000,parquet,groupby,duckdb,3,14,27.707792,104.95,50,True,,,,,,,,,
10000000,parquet,groupby,duckdb,3,15,27.438875,104.094,50,True,,,,,,,,,
10000000,parquet,groupby,pandas,3,11,82.053625,139.886,50,True,,,,,,,,,
10000000,parquet,groupby,pandas,3,12,79.943292,135.338,50,True,,,,,,,,,
10000000,parquet,groupby,pandas,3,13,79.880625,134.641,50,True,,,,,,,,,
10000000,parquet,groupby,pandas,3,14,79.192916,132.027,50,True,,,,,,,,,
10000000,parquet,groupby,pandas,3,15,78.954875,132.121,50,True,,,,,,,,,
10000000,warehouse,clean_derive,snowflake,3,11,3273.441958,1039.495,10000000,True,746.116708,2527.32525,01c6f1d3-0001-fe0c-0001-9ade000af9fe,621.0,45.0,576.0,0.0,0.0,226409984.0
10000000,warehouse,clean_derive,snowflake,3,12,4242.932459,1453.762,10000000,True,762.252917,3480.679542,01c6f1d3-0001-fcf8-0001-9ade000aa4da,633.0,45.0,588.0,0.0,0.0,226409984.0
10000000,warehouse,clean_derive,snowflake,3,13,4311.389958,1321.55,10000000,True,766.800958,3544.589,01c6f1d3-0001-fe0c-0001-9ade000afa02,628.0,39.0,589.0,0.0,0.0,226409984.0
10000000,warehouse,clean_derive,snowflake,3,14,4299.8545,1334.073,10000000,True,753.219125,3546.635375,01c6f1d3-0001-fe0c-0001-9ade000afa06,670.0,32.0,638.0,0.0,0.0,226409984.0
10000000,warehouse,clean_derive,snowflake,3,15,3948.032667,1203.806,10000000,True,762.719583,3185.313084,01c6f1d3-0001-fe0c-0001-9ade000afa0a,699.0,41.0,658.0,0.0,0.0,226409984.0
100000,memory,groupby,pandas,3,11,1.588708,1.599,50,True,,,,,,,,,
100000,memory,groupby,pandas,3,12,1.468291,1.474,50,True,,,,,,,,,
100000,memory,groupby,pandas,3,13,1.47475,1.479,50,True,,,,,,,,,
100000,memory,groupby,pandas,3,14,1.421875,1.426,50,True,,,,,,,,,
100000,memory,groupby,pandas,3,15,1.448083,1.452,50,True,,,,,,,,,
100000,memory,groupby,duckdb,3,11,1.260167,1.572,50,True,,,,,,,,,
100000,memory,groupby,duckdb,3,12,1.234625,1.478,50,True,,,,,,,,,
100000,memory,groupby,duckdb,3,13,1.06325,1.298,50,True,,,,,,,,,
100000,memory,groupby,duckdb,3,14,0.996,1.204,50,True,,,,,,,,,
100000,memory,groupby,duckdb,3,15,0.998958,1.201,50,True,,,,,,,,,
10000000,memory,clean_derive,duckdb,3,11,39.244,124.233,10000000,True,,,,,,,,,
10000000,memory,clean_derive,duckdb,3,12,35.163667,112.711,10000000,True,,,,,,,,,
10000000,memory,clean_derive,duckdb,3,13,36.83975,119.001,10000000,True,,,,,,,,,
10000000,memory,clean_derive,duckdb,3,14,36.1185,113.818,10000000,True,,,,,,,,,
10000000,memory,clean_derive,duckdb,3,15,38.828834,120.126,10000000,True,,,,,,,,,
10000000,memory,clean_derive,pandas,3,11,38.7525,38.764,10000000,True,,,,,,,,,
10000000,memory,clean_derive,pandas,3,12,27.162667,27.163,10000000,True,,,,,,,,,
10000000,memory,clean_derive,pandas,3,13,26.833417,26.845,10000000,True,,,,,,,,,
10000000,memory,clean_derive,pandas,3,14,29.406167,29.416,10000000,True,,,,,,,,,
10000000,memory,clean_derive,pandas,3,15,27.077375,27.087,10000000,True,,,,,,,,,
1000000,memory,groupby,duckdb,3,11,2.183916,6.531,50,True,,,,,,,,,
1000000,memory,groupby,duckdb,3,12,2.103667,6.225,50,True,,,,,,,,,
1000000,memory,groupby,duckdb,3,13,2.173916,6.541,50,True,,,,,,,,,
1000000,memory,groupby,duckdb,3,14,2.197792,6.237,50,True,,,,,,,,,
1000000,memory,groupby,duckdb,3,15,2.141959,6.414,50,True,,,,,,,,,
1000000,memory,groupby,pandas,3,11,7.200875,7.21,50,True,,,,,,,,,
1000000,memory,groupby,pandas,3,12,7.222834,7.228,50,True,,,,,,,,,
1000000,memory,groupby,pandas,3,13,6.902,6.907,50,True,,,,,,,,,
1000000,memory,groupby,pandas,3,14,7.016334,7.021,50,True,,,,,,,,,
1000000,memory,groupby,pandas,3,15,6.910875,6.917,50,True,,,,,,,,,
100000,parquet,groupby,pandas,3,11,3.718458,4.045,50,True,,,,,,,,,
100000,parquet,groupby,pandas,3,12,3.373291,3.655,50,True,,,,,,,,,
100000,parquet,groupby,pandas,3,13,3.618834,3.791,50,True,,,,,,,,,
100000,parquet,groupby,pandas,3,14,3.54625,3.864,50,True,,,,,,,,,
100000,parquet,groupby,pandas,3,15,3.279416,3.547,50,True,,,,,,,,,
100000,parquet,groupby,duckdb,3,11,1.598209,1.66,50,True,,,,,,,,,
100000,parquet,groupby,duckdb,3,12,1.538167,1.627,50,True,,,,,,,,,
100000,parquet,groupby,duckdb,3,13,1.4575,1.516,50,True,,,,,,,,,
100000,parquet,groupby,duckdb,3,14,1.484708,1.538,50,True,,,,,,,,,
100000,parquet,groupby,duckdb,3,15,1.523625,1.579,50,True,,,,,,,,,
10000000,parquet,filter_project,pandas,3,11,60.134667,211.186,1980090,True,,,,,,,,,
10000000,parquet,filter_project,pandas,3,12,57.645375,203.745,1980090,True,,,,,,,,,
10000000,parquet,filter_project,pandas,3,13,57.29075,201.911,1980090,True,,,,,,,,,
10000000,parquet,filter_project,pandas,3,14,56.440416,198.353,1980090,True,,,,,,,,,
10000000,parquet,filter_project,pandas,3,15,56.39825,199.631,1980090,True,,,,,,,,,
10000000,parquet,filter_project,duckdb,3,11,46.236125,168.625,1980090,True,,,,,,,,,
10000000,parquet,filter_project,duckdb,3,12,45.448542,166.028,1980090,True,,,,,,,,,
10000000,parquet,filter_project,duckdb,3,13,45.315916,165.412,1980090,True,,,,,,,,,
10000000,parquet,filter_project,duckdb,3,14,44.815791,164.475,1980090,True,,,,,,,,,
10000000,parquet,filter_project,duckdb,3,15,44.957625,165.349,1980090,True,,,,,,,,,
1000000,memory,filter_project,pandas,3,11,1.669125,1.678,198279,True,,,,,,,,,
1000000,memory,filter_project,pandas,3,12,1.621458,1.629,198279,True,,,,,,,,,
1000000,memory,filter_project,pandas,3,13,1.584041,1.591,198279,True,,,,,,,,,
1000000,memory,filter_project,pandas,3,14,1.5775,1.583,198279,True,,,,,,,,,
1000000,memory,filter_project,pandas,3,15,1.59125,1.597,198279,True,,,,,,,,,
1000000,memory,filter_project,duckdb,3,11,1.594,3.78,198279,True,,,,,,,,,
1000000,memory,filter_project,duckdb,3,12,1.53225,3.892,198279,True,,,,,,,,,
1000000,memory,filter_project,duckdb,3,13,1.565041,3.705,198279,True,,,,,,,,,
1000000,memory,filter_project,duckdb,3,14,1.491042,3.758,198279,True,,,,,,,,,
1000000,memory,filter_project,duckdb,3,15,1.481125,3.559,198279,True,,,,,,,,,
10000000,memory,groupby,pandas,3,11,61.108375,61.106,50,True,,,,,,,,,
10000000,memory,groupby,pandas,3,12,61.927333,61.93,50,True,,,,,,,,,
10000000,memory,groupby,pandas,3,13,60.445583,60.453,50,True,,,,,,,,,
10000000,memory,groupby,pandas,3,14,60.111666,60.107,50,True,,,,,,,,,
10000000,memory,groupby,pandas,3,15,60.07225,60.068,50,True,,,,,,,,,
10000000,memory,groupby,duckdb,3,11,13.487791,51.799,50,True,,,,,,,,,
10000000,memory,groupby,duckdb,3,12,13.498791,51.492,50,True,,,,,,,,,
10000000,memory,groupby,duckdb,3,13,13.840416,53.546,50,True,,,,,,,,,
10000000,memory,groupby,duckdb,3,14,14.631625,56.28,50,True,,,,,,,,,
10000000,memory,groupby,duckdb,3,15,14.887,56.908,50,True,,,,,,,,,
1000000,parquet,join_groupby,pandas,3,11,30.961791,38.961,200,True,,,,,,,,,
1000000,parquet,join_groupby,pandas,3,12,31.950916,40.062,200,True,,,,,,,,,
1000000,parquet,join_groupby,pandas,3,13,30.621417,38.509,200,True,,,,,,,,,
1000000,parquet,join_groupby,pandas,3,14,30.689125,38.449,200,True,,,,,,,,,
1000000,parquet,join_groupby,pandas,3,15,30.882042,38.547,200,True,,,,,,,,,
1000000,parquet,join_groupby,duckdb,3,11,7.623625,19.01,200,True,,,,,,,,,
1000000,parquet,join_groupby,duckdb,3,12,7.605583,20.717,200,True,,,,,,,,,
1000000,parquet,join_groupby,duckdb,3,13,7.590833,19.027,200,True,,,,,,,,,
1000000,parquet,join_groupby,duckdb,3,14,7.546417,19.279,200,True,,,,,,,,,
1000000,parquet,join_groupby,duckdb,3,15,7.41975,20.11,200,True,,,,,,,,,
10000000,warehouse,join_groupby,snowflake,3,11,181.4615,5.172,200,True,179.614459,1.847041,01c6f1d3-0001-fe0c-0001-9ade000afa12,143.0,42.0,101.0,0.0,0.0,226648576.0
10000000,warehouse,join_groupby,snowflake,3,12,251.777583,6.43,200,True,249.178916,2.598667,01c6f1d3-0001-fcf8-0001-9ade000aa4e2,157.0,51.0,106.0,0.0,0.0,226648576.0
10000000,warehouse,join_groupby,snowflake,3,13,288.586083,7.087,200,True,186.144458,102.441625,01c6f1d3-0001-fcf8-0001-9ade000aa4e6,151.0,53.0,98.0,0.0,0.0,205291520.0
10000000,warehouse,join_groupby,snowflake,3,14,179.684958,4.79,200,True,177.642791,2.042167,01c6f1d3-0001-fcf8-0001-9ade000aa4ea,140.0,48.0,92.0,0.0,0.0,226648576.0
