rows,mode,workload,engine,block,run,elapsed_ms,cpu_ms,output_rows,validated
100000,parquet,filter_project,pandas,4,18,2.523333,3.274,19886,True
100000,parquet,filter_project,pandas,4,19,2.625292,3.378,19886,True
100000,parquet,filter_project,pandas,4,20,2.480625,3.187,19886,True
100000,parquet,filter_project,duckdb,4,16,2.443459,2.535,19886,True
100000,parquet,filter_project,duckdb,4,17,2.38925,2.405,19886,True
100000,parquet,filter_project,duckdb,4,18,2.294542,2.33,19886,True
100000,parquet,filter_project,duckdb,4,19,2.403833,2.439,19886,True
100000,parquet,filter_project,duckdb,4,20,2.249167,2.283,19886,True
100000,memory,groupby,pandas,4,16,2.671875,2.666,50,True
100000,memory,groupby,pandas,4,17,2.320083,2.324,50,True
100000,memory,groupby,pandas,4,18,2.373875,2.365,50,True
100000,memory,groupby,pandas,4,19,2.23175,2.243,50,True
100000,memory,groupby,pandas,4,20,2.405333,2.392,50,True
100000,memory,groupby,duckdb,4,16,1.589583,1.868,50,True
100000,memory,groupby,duckdb,4,17,1.42175,1.675,50,True
100000,memory,groupby,duckdb,4,18,1.53775,1.799,50,True
100000,memory,groupby,duckdb,4,19,1.53425,1.772,50,True
100000,memory,groupby,duckdb,4,20,1.360958,1.601,50,True
1000000,parquet,join_groupby,pandas,4,16,32.071375,41.054,200,True
1000000,parquet,join_groupby,pandas,4,17,32.278583,40.713,200,True
1000000,parquet,join_groupby,pandas,4,18,32.457167,40.84,200,True
1000000,parquet,join_groupby,pandas,4,19,32.125334,40.587,200,True
1000000,parquet,join_groupby,pandas,4,20,33.80175,43.138,200,True
1000000,parquet,join_groupby,duckdb,4,16,8.341583,23.765,200,True
1000000,parquet,join_groupby,duckdb,4,17,8.25025,22.076,200,True
1000000,parquet,join_groupby,duckdb,4,18,8.033917,19.665,200,True
1000000,parquet,join_groupby,duckdb,4,19,8.293375,22.227,200,True
1000000,parquet,join_groupby,duckdb,4,20,8.270125,20.192,200,True
1000000,memory,filter_project,pandas,4,16,2.097125,2.106,198279,True
1000000,memory,filter_project,pandas,4,17,1.997708,2.008,198279,True
1000000,memory,filter_project,pandas,4,18,2.958417,2.908,198279,True
1000000,memory,filter_project,pandas,4,19,2.185167,2.194,198279,True
1000000,memory,filter_project,pandas,4,20,2.152375,2.164,198279,True
1000000,memory,filter_project,duckdb,4,16,2.256709,4.942,198279,True
1000000,memory,filter_project,duckdb,4,17,2.071583,4.385,198279,True
1000000,memory,filter_project,duckdb,4,18,1.964958,4.27,198279,True
1000000,memory,filter_project,duckdb,4,19,2.016834,4.348,198279,True
1000000,memory,filter_project,duckdb,4,20,2.099375,4.542,198279,True
10000000,memory,filter_project,duckdb,4,16,12.950583,38.909,1980090,True
10000000,memory,filter_project,duckdb,4,17,12.29425,35.422,1980090,True
10000000,memory,filter_project,duckdb,4,18,12.35475,35.807,1980090,True
10000000,memory,filter_project,duckdb,4,19,12.328,34.696,1980090,True
10000000,memory,filter_project,duckdb,4,20,12.098792,34.97,1980090,True
10000000,memory,filter_project,pandas,4,16,15.753042,15.75,1980090,True
10000000,memory,filter_project,pandas,4,17,15.095791,15.078,1980090,True
10000000,memory,filter_project,pandas,4,18,14.844833,14.842,1980090,True
10000000,memory,filter_project,pandas,4,19,15.418459,15.399,1980090,True
10000000,memory,filter_project,pandas,4,20,16.646542,16.54,1980090,True
10000000,memory,clean_derive,duckdb,4,16,37.681792,117.189,10000000,True
10000000,memory,clean_derive,duckdb,4,17,37.937542,116.5,10000000,True
10000000,memory,clean_derive,duckdb,4,18,37.250208,117.357,10000000,True
10000000,memory,clean_derive,duckdb,4,19,37.603416,117.378,10000000,True
10000000,memory,clean_derive,duckdb,4,20,37.067542,115.918,10000000,True
10000000,memory,clean_derive,pandas,4,16,28.790625,28.76,10000000,True
10000000,memory,clean_derive,pandas,4,17,28.729917,28.651,10000000,True
10000000,memory,clean_derive,pandas,4,18,28.294417,28.262,10000000,True
10000000,memory,clean_derive,pandas,4,19,29.835458,29.655,10000000,True
10000000,memory,clean_derive,pandas,4,20,32.905708,32.857,10000000,True
10000000,memory,join_groupby,duckdb,4,16,38.079,142.919,200,True
10000000,memory,join_groupby,duckdb,4,17,38.300042,142.316,200,True
10000000,memory,join_groupby,duckdb,4,18,37.756125,141.66,200,True
10000000,memory,join_groupby,duckdb,4,19,37.329292,140.162,200,True
10000000,memory,join_groupby,duckdb,4,20,38.215875,143.004,200,True
10000000,memory,join_groupby,pandas,4,16,273.358542,272.976,200,True
10000000,memory,join_groupby,pandas,4,17,273.596834,272.96,200,True
10000000,memory,join_groupby,pandas,4,18,293.452709,288.533,200,True
10000000,memory,join_groupby,pandas,4,19,335.712417,294.741,200,True
10000000,memory,join_groupby,pandas,4,20,337.692125,297.066,200,True
100000,parquet,join_groupby,duckdb,4,16,4.635916,5.258,200,True
100000,parquet,join_groupby,duckdb,4,17,4.733,4.875,200,True
100000,parquet,join_groupby,duckdb,4,18,4.509125,4.748,200,True
100000,parquet,join_groupby,duckdb,4,19,4.946375,5.535,200,True
100000,parquet,join_groupby,duckdb,4,20,4.720875,6.591,200,True
100000,parquet,join_groupby,pandas,4,16,8.03425,8.906,200,True
100000,parquet,join_groupby,pandas,4,17,7.395708,8.195,200,True
100000,parquet,join_groupby,pandas,4,18,7.302084,8.064,200,True
100000,parquet,join_groupby,pandas,4,19,6.9585,7.696,200,True
100000,parquet,join_groupby,pandas,4,20,7.086041,7.917,200,True
1000000,memory,join_groupby,pandas,4,16,27.009208,26.992,200,True
1000000,memory,join_groupby,pandas,4,17,26.570959,26.555,200,True
1000000,memory,join_groupby,pandas,4,18,27.000958,26.978,200,True
1000000,memory,join_groupby,pandas,4,19,26.537709,26.537,200,True
1000000,memory,join_groupby,pandas,4,20,26.120709,26.063,200,True
1000000,memory,join_groupby,duckdb,4,16,7.097416,17.944,200,True
1000000,memory,join_groupby,duckdb,4,17,6.838166,17.702,200,True
1000000,memory,join_groupby,duckdb,4,18,6.71875,19.074,200,True
1000000,memory,join_groupby,duckdb,4,19,6.981333,19.242,200,True
1000000,memory,join_groupby,duckdb,4,20,6.883875,17.544,200,True
1000000,parquet,groupby,pandas,4,16,12.549916,19.948,50,True
1000000,parquet,groupby,pandas,4,17,10.834625,16.364,50,True
1000000,parquet,groupby,pandas,4,18,11.047209,16.835,50,True
1000000,parquet,groupby,pandas,4,19,12.187917,18.972,50,True
1000000,parquet,groupby,pandas,4,20,11.018458,16.712,50,True
1000000,parquet,groupby,duckdb,4,16,4.581709,12.999,50,True
1000000,parquet,groupby,duckdb,4,17,4.574459,13.373,50,True
1000000,parquet,groupby,duckdb,4,18,4.524667,13.843,50,True
1000000,parquet,groupby,duckdb,4,19,4.484833,12.894,50,True
1000000,parquet,groupby,duckdb,4,20,4.330375,12.674,50,True
10000000,parquet,clean_derive,pandas,4,16,87.695708,208.94,10000000,True
10000000,parquet,clean_derive,pandas,4,17,98.746,223.073,10000000,True
10000000,parquet,clean_derive,pandas,4,18,88.637083,213.285,10000000,True
10000000,parquet,clean_derive,pandas,4,19,85.731917,204.777,10000000,True
10000000,parquet,clean_derive,pandas,4,20,85.83625,206.107,10000000,True
10000000,parquet,clean_derive,duckdb,4,16,67.023333,232.571,10000000,True
10000000,parquet,clean_derive,duckdb,4,17,66.114291,230.126,10000000,True
10000000,parquet,clean_derive,duckdb,4,18,68.521625,236.906,10000000,True
10000000,parquet,clean_derive,duckdb,4,19,66.590417,231.755,10000000,True
10000000,parquet,clean_derive,duckdb,4,20,68.359084,235.265,10000000,True
10000000,memory,groupby,duckdb,4,16,13.858041,52.322,50,True
10000000,memory,groupby,duckdb,4,17,14.196792,53.804,50,True
10000000,memory,groupby,duckdb,4,18,13.92125,52.995,50,True
10000000,memory,groupby,duckdb,4,19,14.830167,56.252,50,True
10000000,memory,groupby,duckdb,4,20,15.0135,56.809,50,True
10000000,memory,groupby,pandas,4,16,63.790125,63.539,50,True
10000000,memory,groupby,pandas,4,17,62.347209,62.251,50,True
10000000,memory,groupby,pandas,4,18,62.082542,61.969,50,True
10000000,memory,groupby,pandas,4,19,61.852667,61.813,50,True
10000000,memory,groupby,pandas,4,20,67.402042,67.278,50,True
100000,memory,join_groupby,pandas,4,16,5.243125,5.244,200,True
100000,memory,join_groupby,pandas,4,17,5.037875,5.03,200,True
100000,memory,join_groupby,pandas,4,18,4.79375,4.798,200,True
100000,memory,join_groupby,pandas,4,19,4.992042,4.988,200,True
100000,memory,join_groupby,pandas,4,20,4.942584,4.951,200,True
100000,memory,join_groupby,duckdb,4,16,4.169375,4.729,200,True
100000,memory,join_groupby,duckdb,4,17,4.11925,4.529,200,True
100000,memory,join_groupby,duckdb,4,18,4.321708,4.755,200,True
100000,memory,join_groupby,duckdb,4,19,4.227167,4.552,200,True
100000,memory,join_groupby,duckdb,4,20,3.831125,4.907,200,True
100000,memory,clean_derive,pandas,4,16,0.736958,0.745,100000,True
100000,memory,clean_derive,pandas,4,17,0.689208,0.7,100000,True
100000,memory,clean_derive,pandas,4,18,0.761792,0.772,100000,True
100000,memory,clean_derive,pandas,4,19,0.829417,0.821,100000,True
100000,memory,clean_derive,pandas,4,20,1.104125,1.102,100000,True
100000,memory,clean_derive,duckdb,4,16,1.855958,1.891,100000,True
100000,memory,clean_derive,duckdb,4,17,1.86675,1.899,100000,True
100000,memory,clean_derive,duckdb,4,18,1.985375,3.073,100000,True
100000,memory,clean_derive,duckdb,4,19,2.022791,2.056,100000,True
100000,memory,clean_derive,duckdb,4,20,2.036917,2.095,100000,True
100000,parquet,groupby,duckdb,4,16,1.728041,1.795,50,True
100000,parquet,groupby,duckdb,4,17,1.744792,1.804,50,True
100000,parquet,groupby,duckdb,4,18,1.899708,1.962,50,True
100000,parquet,groupby,duckdb,4,19,1.7065,1.765,50,True
100000,parquet,groupby,duckdb,4,20,1.646583,1.711,50,True
100000,parquet,groupby,pandas,4,16,3.959416,4.53,50,True
100000,parquet,groupby,pandas,4,17,3.782541,4.202,50,True
100000,parquet,groupby,pandas,4,18,3.572,3.972,50,True
100000,parquet,groupby,pandas,4,19,3.34675,3.709,50,True
100000,parquet,groupby,pandas,4,20,3.6185,3.982,50,True
1000000,parquet,filter_project,duckdb,4,16,6.419083,18.941,198279,True
1000000,parquet,filter_project,duckdb,4,17,6.349416,18.624,198279,True
1000000,parquet,filter_project,duckdb,4,18,6.306458,18.637,198279,True
1000000,parquet,filter_project,duckdb,4,19,6.379041,18.551,198279,True
1000000,parquet,filter_project,duckdb,4,20,6.226292,18.416,198279,True
1000000,parquet,filter_project,pandas,4,16,8.008791,23.282,198279,True
1000000,parquet,filter_project,pandas,4,17,7.322625,21.789,198279,True
1000000,parquet,filter_project,pandas,4,18,7.084792,20.971,198279,True
1000000,parquet,filter_project,pandas,4,19,7.366625,22.091,198279,True
1000000,parquet,filter_project,pandas,4,20,7.265125,21.441,198279,True
10000000,memory,clean_derive,pandas,5,21,28.338042,28.28,10000000,True
10000000,memory,clean_derive,pandas,5,22,28.461,28.457,10000000,True
10000000,memory,clean_derive,pandas,5,23,28.444958,28.403,10000000,True
10000000,memory,clean_derive,pandas,5,24,28.83275,28.763,10000000,True
10000000,memory,clean_derive,pandas,5,25,28.093125,28.076,10000000,True
10000000,memory,clean_derive,duckdb,5,21,39.411917,118.395,10000000,True
10000000,memory,clean_derive,duckdb,5,22,36.343959,114.524,10000000,True
10000000,memory,clean_derive,duckdb,5,23,37.427417,116.684,10000000,True
10000000,memory,clean_derive,duckdb,5,24,38.728042,120.027,10000000,True
10000000,memory,clean_derive,duckdb,5,25,37.798084,116.132,10000000,True
1000000,parquet,groupby,duckdb,5,21,4.298041,12.125,50,True
1000000,parquet,groupby,duckdb,5,22,4.269125,12.32,50,True
1000000,parquet,groupby,duckdb,5,23,4.010167,11.551,50,True
1000000,parquet,groupby,duckdb,5,24,4.080958,11.578,50,True
1000000,parquet,groupby,duckdb,5,25,4.123625,12.904,50,True
1000000,parquet,groupby,pandas,5,21,13.254791,21.482,50,True
1000000,parquet,groupby,pandas,5,22,12.358958,18.177,50,True
1000000,parquet,groupby,pandas,5,23,11.520667,17.499,50,True
1000000,parquet,groupby,pandas,5,24,11.286416,17.039,50,True
1000000,parquet,groupby,pandas,5,25,11.054833,16.774,50,True
100000,parquet,join_groupby,duckdb,5,21,5.164292,7.333,200,True
100000,parquet,join_groupby,duckdb,5,22,4.9125,5.522,200,True
100000,parquet,join_groupby,duckdb,5,23,4.865708,6.866,200,True
100000,parquet,join_groupby,duckdb,5,24,4.613708,6.405,200,True
100000,parquet,join_groupby,duckdb,5,25,4.794625,5.335,200,True
100000,parquet,join_groupby,pandas,5,21,7.806542,8.731,200,True
100000,parquet,join_groupby,pandas,5,22,7.279167,8.122,200,True
100000,parquet,join_groupby,pandas,5,23,7.294125,8.114,200,True
100000,parquet,join_groupby,pandas,5,24,7.046333,7.852,200,True
100000,parquet,join_groupby,pandas,5,25,6.735584,7.499,200,True
10000000,parquet,clean_derive,pandas,5,21,88.821583,212.847,10000000,True
10000000,parquet,clean_derive,pandas,5,22,86.825833,208.521,10000000,True
10000000,parquet,clean_derive,pandas,5,23,88.570542,211.287,10000000,True
10000000,parquet,clean_derive,pandas,5,24,86.712292,204.8,10000000,True
10000000,parquet,clean_derive,pandas,5,25,87.320167,206.317,10000000,True
10000000,parquet,clean_derive,duckdb,5,21,67.190083,232.181,10000000,True
10000000,parquet,clean_derive,duckdb,5,22,66.987833,232.129,10000000,True
10000000,parquet,clean_derive,duckdb,5,23,67.481334,234.023,10000000,True
10000000,parquet,clean_derive,duckdb,5,24,69.363416,237.495,10000000,True
10000000,parquet,clean_derive,duckdb,5,25,67.613917,234.218,10000000,True
100000,memory,filter_project,duckdb,5,21,1.252792,1.627,19886,True
100000,memory,filter_project,duckdb,5,22,1.1845,1.582,19886,True
100000,memory,filter_project,duckdb,5,23,0.965166,1.004,19886,True
100000,memory,filter_project,duckdb,5,24,1.222375,1.569,19886,True
100000,memory,filter_project,duckdb,5,25,1.10075,1.132,19886,True
100000,memory,filter_project,pandas,5,21,0.727041,0.736,19886,True
100000,memory,filter_project,pandas,5,22,0.739708,0.748,19886,True
100000,memory,filter_project,pandas,5,23,0.583709,0.594,19886,True
100000,memory,filter_project,pandas,5,24,0.600125,0.596,19886,True
100000,memory,filter_project,pandas,5,25,0.662208,0.672,19886,True
100000,memory,join_groupby,pandas,5,21,5.0785,5.059,200,True
100000,memory,join_groupby,pandas,5,22,4.730583,4.732,200,True
100000,memory,join_groupby,pandas,5,23,5.820583,5.828,200,True
100000,memory,join_groupby,pandas,5,24,6.570542,6.574,200,True
100000,memory,join_groupby,pandas,5,25,5.282959,5.281,200,True
100000,memory,join_groupby,duckdb,5,21,3.969458,4.277,200,True
100000,memory,join_groupby,duckdb,5,22,3.787083,4.163,200,True
100000,memory,join_groupby,duckdb,5,23,3.876708,4.955,200,True
100000,memory,join_groupby,duckdb,5,24,4.058541,4.422,200,True
100000,memory,join_groupby,duckdb,5,25,3.922375,4.208,200,True
100000,parquet,filter_project,pandas,5,21,2.956125,3.829,19886,True
100000,parquet,filter_project,pandas,5,22,2.806792,3.601,19886,True
100000,parquet,filter_project,pandas,5,23,3.155917,3.827,19886,True
100000,parquet,filter_project,pandas,5,24,3.369667,3.999,19886,True
100000,parquet,filter_project,pandas,5,25,3.10575,3.761,19886,True
100000,parquet,filter_project,duckdb,5,21,2.373791,3.975,19886,True
100000,parquet,filter_project,duckdb,5,22,2.218792,2.256,19886,True
100000,parquet,filter_project,duckdb,5,23,2.314792,2.374,19886,True
100000,parquet,filter_project,duckdb,5,24,2.082792,2.15,19886,True
100000,parquet,filter_project,duckdb,5,25,2.141333,2.182,19886,True
1000000,memory,filter_project,pandas,5,21,2.541125,2.549,198279,True
1000000,memory,filter_project,pandas,5,22,2.170208,2.179,198279,True
1000000,memory,filter_project,pandas,5,23,1.931208,1.94,198279,True
1000000,memory,filter_project,pandas,5,24,1.859042,1.869,198279,True
1000000,memory,filter_project,pandas,5,25,1.99475,2.005,198279,True
1000000,memory,filter_project,duckdb,5,21,2.378417,4.756,198279,True
1000000,memory,filter_project,duckdb,5,22,2.271583,4.695,198279,True
1000000,memory,filter_project,duckdb,5,23,2.168834,4.409,198279,True
1000000,memory,filter_project,duckdb,5,24,1.838208,4.063,198279,True
1000000,memory,filter_project,duckdb,5,25,2.137417,4.908,198279,True
10000000,memory,groupby,duckdb,5,21,14.500416,55.231,50,True
10000000,memory,groupby,duckdb,5,22,15.603166,58.961,50,True
10000000,memory,groupby,duckdb,5,23,13.978458,52.917,50,True
10000000,memory,groupby,duckdb,5,24,13.621083,51.344,50,True
10000000,memory,groupby,duckdb,5,25,14.470792,54.424,50,True
10000000,memory,groupby,pandas,5,21,63.184459,63.107,50,True
10000000,memory,groupby,pandas,5,22,63.550959,63.346,50,True
10000000,memory,groupby,pandas,5,23,62.889125,62.619,50,True
10000000,memory,groupby,pandas,5,24,62.246167,62.121,50,True
10000000,memory,groupby,pandas,5,25,62.917583,62.805,50,True
10000000,parquet,groupby,pandas,5,21,101.219084,168.795,50,True
10000000,parquet,groupby,pandas,5,22,94.584709,159.654,50,True
10000000,parquet,groupby,pandas,5,23,93.001625,160.128,50,True
10000000,parquet,groupby,pandas,5,24,96.487333,160.29,50,True
10000000,parquet,groupby,pandas,5,25,91.873291,155.864,50,True
10000000,parquet,groupby,duckdb,5,21,29.383959,110.933,50,True
10000000,parquet,groupby,duckdb,5,22,29.032666,109.102,50,True
10000000,parquet,groupby,duckdb,5,23,29.842,111.293,50,True
10000000,parquet,groupby,duckdb,5,24,29.009541,108.792,50,True
10000000,parquet,groupby,duckdb,5,25,29.224208,109.437,50,True
100000,parquet,clean_derive,pandas,5,21,2.519334,3.559,100000,True
100000,parquet,clean_derive,pandas,5,22,2.194542,3.205,100000,True
100000,parquet,clean_derive,pandas,5,23,2.3035,3.306,100000,True
100000,parquet,clean_derive,pandas,5,24,2.198583,3.14,100000,True
100000,parquet,clean_derive,pandas,5,25,2.260959,3.155,100000,True
100000,parquet,clean_derive,duckdb,5,21,3.227375,3.267,100000,True
100000,parquet,clean_derive,duckdb,5,22,3.008833,3.048,100000,True
100000,parquet,clean_derive,duckdb,5,23,2.908459,2.934,100000,True
100000,parquet,clean_derive,duckdb,5,24,3.133083,3.161,100000,True
100000,parquet,clean_derive,duckdb,5,25,2.947541,2.965,100000,True
1000000,parquet,join_groupby,duckdb,5,21,8.417375,21.132,200,True
1000000,parquet,join_groupby,duckdb,5,22,8.345167,20.82,200,True
1000000,parquet,join_groupby,duckdb,5,23,8.253458,22.327,200,True
1000000,parquet,join_groupby,duckdb,5,24,7.957792,20.006,200,True
1000000,parquet,join_groupby,duckdb,5,25,8.025916,20.565,200,True
1000000,parquet,join_groupby,pandas,5,21,31.477916,40.102,200,True
1000000,parquet,join_groupby,pandas,5,22,32.10425,40.401,200,True
1000000,parquet,join_groupby,pandas,5,23,32.650542,43.129,200,True
1000000,parquet,join_groupby,pandas,5,24,31.884375,39.876,200,True
1000000,parquet,join_groupby,pandas,5,25,31.004083,39.407,200,True
1000000,parquet,filter_project,pandas,5,21,8.139083,24.141,198279,True
1000000,parquet,filter_project,pandas,5,22,7.270334,21.679,198279,True
1000000,parquet,filter_project,pandas,5,23,7.167792,21.197,198279,True
1000000,parquet,filter_project,pandas,5,24,7.197791,21.224,198279,True
1000000,parquet,filter_project,pandas,5,25,7.214542,21.441,198279,True
1000000,parquet,filter_project,duckdb,5,21,6.606291,20.893,198279,True
1000000,parquet,filter_project,duckdb,5,22,6.238542,18.238,198279,True
1000000,parquet,filter_project,duckdb,5,23,6.338792,18.868,198279,True
1000000,parquet,filter_project,duckdb,5,24,6.36875,20.211,198279,True
1000000,parquet,filter_project,duckdb,5,25,6.131959,18.172,198279,True
1000000,memory,groupby,duckdb,5,21,2.856125,7.847,50,True
1000000,memory,groupby,duckdb,5,22,2.742792,7.518,50,True
1000000,memory,groupby,duckdb,5,23,2.817,7.777,50,True
1000000,memory,groupby,duckdb,5,24,2.670542,7.277,50,True
1000000,memory,groupby,duckdb,5,25,2.690958,7.69,50,True
1000000,memory,groupby,pandas,5,21,8.763917,8.757,50,True
1000000,memory,groupby,pandas,5,22,8.405042,8.391,50,True
1000000,memory,groupby,pandas,5,23,8.2415,8.233,50,True
1000000,memory,groupby,pandas,5,24,8.213333,8.217,50,True
1000000,memory,groupby,pandas,5,25,7.754625,7.75,50,True
100000,parquet,groupby,pandas,5,21,3.865917,4.373,50,True
100000,parquet,groupby,pandas,5,22,3.45775,3.842,50,True
100000,parquet,groupby,pandas,5,23,3.499916,3.887,50,True
100000,parquet,groupby,pandas,5,24,3.712084,4.13,50,True
100000,parquet,groupby,pandas,5,25,3.632708,4.014,50,True
100000,parquet,groupby,duckdb,5,21,1.906167,1.982,50,True
100000,parquet,groupby,duckdb,5,22,1.867291,1.924,50,True
100000,parquet,groupby,duckdb,5,23,1.962709,3.168,50,True
100000,parquet,groupby,duckdb,5,24,1.795583,1.886,50,True
100000,parquet,groupby,duckdb,5,25,2.073583,2.148,50,True
1000000,memory,clean_derive,duckdb,5,21,5.36875,13.526,1000000,True
1000000,memory,clean_derive,duckdb,5,22,5.104625,13.761,1000000,True
1000000,memory,clean_derive,duckdb,5,23,5.208833,12.959,1000000,True
1000000,memory,clean_derive,duckdb,5,24,5.354,14.106,1000000,True
1000000,memory,clean_derive,duckdb,5,25,4.99075,13.621,1000000,True
1000000,memory,clean_derive,pandas,5,21,3.487125,3.501,1000000,True
1000000,memory,clean_derive,pandas,5,22,3.760041,3.753,1000000,True
1000000,memory,clean_derive,pandas,5,23,3.502458,3.504,1000000,True
1000000,memory,clean_derive,pandas,5,24,3.634209,3.639,1000000,True
1000000,memory,clean_derive,pandas,5,25,3.510916,3.513,1000000,True
1000000,memory,join_groupby,pandas,5,21,27.253458,27.218,200,True
1000000,memory,join_groupby,pandas,5,22,25.870083,25.84,200,True
1000000,memory,join_groupby,pandas,5,23,26.084583,26.062,200,True
1000000,memory,join_groupby,pandas,5,24,26.995084,26.935,200,True
1000000,memory,join_groupby,pandas,5,25,27.075,27.042,200,True
1000000,memory,join_groupby,duckdb,5,21,7.188666,18.94,200,True
1000000,memory,join_groupby,duckdb,5,22,6.888042,18.558,200,True
1000000,memory,join_groupby,duckdb,5,23,6.870917,17.581,200,True
1000000,memory,join_groupby,duckdb,5,24,6.972209,17.721,200,True
1000000,memory,join_groupby,duckdb,5,25,6.970375,18.899,200,True
10000000,memory,join_groupby,pandas,5,21,268.196041,267.673,200,True
10000000,memory,join_groupby,pandas,5,22,275.523084,275.018,200,True
10000000,memory,join_groupby,pandas,5,23,287.064959,286.446,200,True
10000000,memory,join_groupby,pandas,5,24,339.941875,302.59,200,True
10000000,memory,join_groupby,pandas,5,25,328.748542,291.205,200,True
10000000,memory,join_groupby,duckdb,5,21,40.573958,153.298,200,True
10000000,memory,join_groupby,duckdb,5,22,38.417541,143.754,200,True
10000000,memory,join_groupby,duckdb,5,23,37.85975,141.144,200,True
10000000,memory,join_groupby,duckdb,5,24,37.613375,141.297,200,True
10000000,memory,join_groupby,duckdb,5,25,37.951125,142.427,200,True
10000000,parquet,filter_project,duckdb,5,21,48.32125,176.387,1980090,True
10000000,parquet,filter_project,duckdb,5,22,47.54525,173.151,1980090,True
10000000,parquet,filter_project,duckdb,5,23,47.3005,173.012,1980090,True
10000000,parquet,filter_project,duckdb,5,24,46.739666,171.098,1980090,True
10000000,parquet,filter_project,duckdb,5,25,47.070167,172.268,1980090,True
10000000,parquet,filter_project,pandas,5,21,61.173333,223.089,1980090,True
10000000,parquet,filter_project,pandas,5,22,57.212708,210.236,1980090,True
10000000,parquet,filter_project,pandas,5,23,61.798541,225.619,1980090,True
10000000,parquet,filter_project,pandas,5,24,59.201041,218.269,1980090,True
10000000,parquet,filter_project,pandas,5,25,57.806167,211.724,1980090,True
10000000,parquet,join_groupby,duckdb,5,21,45.586917,169.231,200,True
10000000,parquet,join_groupby,duckdb,5,22,44.818875,166.046,200,True
10000000,parquet,join_groupby,duckdb,5,23,45.381042,167.389,200,True
10000000,parquet,join_groupby,duckdb,5,24,44.6565,165.427,200,True
10000000,parquet,join_groupby,duckdb,5,25,45.676333,169.131,200,True
10000000,parquet,join_groupby,pandas,5,21,319.061917,409.211,200,True
10000000,parquet,join_groupby,pandas,5,22,319.763416,408.273,200,True
10000000,parquet,join_groupby,pandas,5,23,329.40025,416.467,200,True
10000000,parquet,join_groupby,pandas,5,24,403.086459,458.156,200,True
10000000,parquet,join_groupby,pandas,5,25,388.711584,442.485,200,True
10000000,memory,filter_project,duckdb,5,21,11.508791,33.267,1980090,True
10000000,memory,filter_project,duckdb,5,22,16.30275,37.87,1980090,True
10000000,memory,filter_project,duckdb,5,23,13.686125,42.064,1980090,True
10000000,memory,filter_project,duckdb,5,24,11.619625,34.157,1980090,True
10000000,memory,filter_project,duckdb,5,25,12.114083,36.07,1980090,True
10000000,memory,filter_project,pandas,5,21,15.55525,15.546,1980090,True
10000000,memory,filter_project,pandas,5,22,15.336083,15.34,1980090,True
10000000,memory,filter_project,pandas,5,23,15.098709,15.104,1980090,True
10000000,memory,filter_project,pandas,5,24,15.048791,15.03,1980090,True
10000000,memory,filter_project,pandas,5,25,15.128875,15.103,1980090,True
1000000,parquet,clean_derive,pandas,5,21,10.820791,22.978,1000000,True
1000000,parquet,clean_derive,pandas,5,22,9.406333,20.399,1000000,True
1000000,parquet,clean_derive,pandas,5,23,9.937625,21.159,1000000,True
1000000,parquet,clean_derive,pandas,5,24,9.931125,20.782,1000000,True
1000000,parquet,clean_derive,pandas,5,25,9.547042,20.795,1000000,True
1000000,parquet,clean_derive,duckdb,5,21,8.997666,25.855,1000000,True
1000000,parquet,clean_derive,duckdb,5,22,8.687417,24.855,1000000,True
1000000,parquet,clean_derive,duckdb,5,23,9.657541,26.724,1000000,True
1000000,parquet,clean_derive,duckdb,5,24,9.103584,26.205,1000000,True
1000000,parquet,clean_derive,duckdb,5,25,8.804625,25.45,1000000,True
100000,memory,groupby,duckdb,5,21,1.805291,2.214,50,True
100000,memory,groupby,duckdb,5,22,1.806791,2.258,50,True
100000,memory,groupby,duckdb,5,23,1.7795,2.534,50,True
100000,memory,groupby,duckdb,5,24,2.000958,2.919,50,True
100000,memory,groupby,duckdb,5,25,1.875792,2.424,50,True
100000,memory,groupby,pandas,5,21,2.647375,2.656,50,True
100000,memory,groupby,pandas,5,22,2.738166,2.746,50,True
100000,memory,groupby,pandas,5,23,2.591375,2.599,50,True
100000,memory,groupby,pandas,5,24,2.387875,2.396,50,True
100000,memory,groupby,pandas,5,25,2.529166,2.539,50,True
100000,memory,clean_derive,pandas,5,21,1.397542,1.398,100000,True
100000,memory,clean_derive,pandas,5,22,1.330875,1.338,100000,True
100000,memory,clean_derive,pandas,5,23,1.174583,1.183,100000,True
100000,memory,clean_derive,pandas,5,24,1.451292,1.459,100000,True
100000,memory,clean_derive,pandas,5,25,1.314958,1.325,100000,True
100000,memory,clean_derive,duckdb,5,21,2.361375,2.401,100000,True
100000,memory,clean_derive,duckdb,5,22,2.071583,2.096,100000,True
100000,memory,clean_derive,duckdb,5,23,2.691209,2.714,100000,True
100000,memory,clean_derive,duckdb,5,24,2.228917,2.263,100000,True
100000,memory,clean_derive,duckdb,5,25,2.12,2.153,100000,True
10000000,parquet,clean_derive,pandas,6,26,149.555625,285.791,10000000,True
10000000,parquet,clean_derive,pandas,6,27,148.003333,276.77,10000000,True
10000000,parquet,clean_derive,pandas,6,28,143.142334,273.686,10000000,True
10000000,parquet,clean_derive,pandas,6,29,150.228416,295.173,10000000,True
10000000,parquet,clean_derive,pandas,6,30,141.685333,269.664,10000000,True
